phase,context_length,decode_steps,category,profile_count,call_count,total_us,mean_us,matmul_total_us,matmul_share_pct,phase_node_total_us,phase_node_share_pct,matched_node_count,profile_name_only_count
decode,2048,4,attention_v_weighted_sum,3,312,17203.0,55.13782051282051,1470284.0,1.1700460591287127,2031037.0,0.8470057414020522,312,0
decode,2048,4,unknown,3,24,155.0,6.458333333333333,1470284.0,0.010542180966398328,2031037.0,0.007631569488886711,24,0
decode,2048,4,attention_qk_score,3,0,0.0,0.0,1470284.0,0.0,2031037.0,0.0,0,0
decode,2048,8,mlp_projection,3,1872,1836317.0,980.9385683760684,2915126.0,62.992714551618015,3913178.0,46.92648788273879,1872,0
decode,2048,8,lm_head,3,24,798101.0,33254.208333333336,2915126.0,27.37792465917425,3913178.0,20.395213302333808,24,0
decode,2048,8,attention_qkv_projection,3,1872,156827.0,83.77510683760684,2915126.0,5.3797674611663435,3913178.0,4.007663336551519,1872,0
decode,2048,8,attention_output_projection,3,624,87088.0,139.56410256410257,2915126.0,2.9874523433978495,3913178.0,2.2255057142813337,624,0
decode,2048,8,attention_v_weighted_sum,3,624,36477.0,58.45673076923077,2915126.0,1.2513009729253555,3913178.0,0.932157954480987,624,0
decode,2048,8,unknown,3,48,316.0,6.583333333333333,2915126.0,0.010840011718189883,3913178.0,0.008075277945444853,48,0
decode,2048,8,attention_qk_score,3,0,0.0,0.0,2915126.0,0.0,3913178.0,0.0,0,0
