phase,context_length,decode_steps,category,node_name,graph_node_name,profile_node_name,graph_node_index,match_method,provider,call_count,total_us,mean_us,matmul_share_pct,example_input_type_shape,example_output_type_shape
decode,2048,1,mlp_projection,/model/layers.15/mlp/up_proj/MatMul,/model/layers.15/mlp/up_proj/MatMul,/model/layers.15/mlp/up_proj/MatMul,4870,node_name,CPUExecutionProvider,3,2843.0,947.6666666666666,0.6997361529525272,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,2048,1,mlp_projection,/model/layers.3/mlp/up_proj/MatMul,/model/layers.3/mlp/up_proj/MatMul,/model/layers.3/mlp/up_proj/MatMul,1338,node_name,CPUExecutionProvider,3,2832.0,944.0,0.6970287672042058,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,2048,1,mlp_projection,/model/layers.1/mlp/up_proj/MatMul,/model/layers.1/mlp/up_proj/MatMul,/model/layers.1/mlp/up_proj/MatMul,750,node_name,CPUExecutionProvider,3,2825.0,941.6666666666666,0.6953058853643649,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,2048,1,mlp_projection,/model/layers.4/mlp/up_proj/MatMul,/model/layers.4/mlp/up_proj/MatMul,/model/layers.4/mlp/up_proj/MatMul,1632,node_name,CPUExecutionProvider,3,2823.0,941.0,0.6948136334101246,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,2048,1,attention_qkv_projection,/model/layers.4/self_attn/q_proj/MatMul,/model/layers.4/self_attn/q_proj/MatMul,/model/layers.4/self_attn/q_proj/MatMul,1370,node_name,CPUExecutionProvider,3,573.0,191.0,0.14103018488983401,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.1/self_attn/q_proj/MatMul,/model/layers.1/self_attn/q_proj/MatMul,/model/layers.1/self_attn/q_proj/MatMul,488,node_name,CPUExecutionProvider,3,540.0,180.0,0.13290802764486975,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.23/self_attn/q_proj/MatMul,/model/layers.23/self_attn/q_proj/MatMul,/model/layers.23/self_attn/q_proj/MatMul,6960,node_name,CPUExecutionProvider,3,530.0,176.66666666666666,0.13044676787366846,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.12/self_attn/q_proj/MatMul,/model/layers.12/self_attn/q_proj/MatMul,/model/layers.12/self_attn/q_proj/MatMul,3726,node_name,CPUExecutionProvider,3,508.0,169.33333333333334,0.12503199637702564,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.3/self_attn/q_proj/MatMul,/model/layers.3/self_attn/q_proj/MatMul,/model/layers.3/self_attn/q_proj/MatMul,1076,node_name,CPUExecutionProvider,3,502.0,167.33333333333334,0.12355524051430485,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.5/self_attn/q_proj/MatMul,/model/layers.5/self_attn/q_proj/MatMul,/model/layers.5/self_attn/q_proj/MatMul,1664,node_name,CPUExecutionProvider,3,502.0,167.33333333333334,0.12355524051430485,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.16/self_attn/q_proj/MatMul,/model/layers.16/self_attn/q_proj/MatMul,/model/layers.16/self_attn/q_proj/MatMul,4902,node_name,CPUExecutionProvider,3,500.0,166.66666666666666,0.12306298856006458,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.7/self_attn/q_proj/MatMul,/model/layers.7/self_attn/q_proj/MatMul,/model/layers.7/self_attn/q_proj/MatMul,2256,node_name,CPUExecutionProvider,3,496.0,165.33333333333334,0.12207848465158407,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.6/self_attn/q_proj/MatMul,/model/layers.6/self_attn/q_proj/MatMul,/model/layers.6/self_attn/q_proj/MatMul,1962,node_name,CPUExecutionProvider,3,492.0,164.0,0.12109398074310355,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.14/self_attn/q_proj/MatMul,/model/layers.14/self_attn/q_proj/MatMul,/model/layers.14/self_attn/q_proj/MatMul,4314,node_name,CPUExecutionProvider,3,486.0,162.0,0.11961722488038277,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,6078,node_name,CPUExecutionProvider,3,484.0,161.33333333333334,0.11912497292614252,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.8/self_attn/q_proj/MatMul,/model/layers.8/self_attn/q_proj/MatMul,/model/layers.8/self_attn/q_proj/MatMul,2550,node_name,CPUExecutionProvider,3,482.0,160.66666666666666,0.11863272097190225,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.24/self_attn/q_proj/MatMul,/model/layers.24/self_attn/q_proj/MatMul,/model/layers.24/self_attn/q_proj/MatMul,7254,node_name,CPUExecutionProvider,3,475.0,158.33333333333334,0.11690983913206136,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,4020,node_name,CPUExecutionProvider,3,473.0,157.66666666666666,0.1164175871778211,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,6666,node_name,CPUExecutionProvider,3,473.0,157.66666666666666,0.1164175871778211,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,7548,node_name,CPUExecutionProvider,3,473.0,157.66666666666666,0.1164175871778211,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,6372,node_name,CPUExecutionProvider,3,472.0,157.33333333333334,0.11617146120070096,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,3138,node_name,CPUExecutionProvider,3,471.0,157.0,0.11592533522358082,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.19/self_attn/q_proj/MatMul,/model/layers.19/self_attn/q_proj/MatMul,/model/layers.19/self_attn/q_proj/MatMul,5784,node_name,CPUExecutionProvider,3,470.0,156.66666666666666,0.11567920924646072,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.15/self_attn/q_proj/MatMul,/model/layers.15/self_attn/q_proj/MatMul,/model/layers.15/self_attn/q_proj/MatMul,4608,node_name,CPUExecutionProvider,3,467.0,155.66666666666666,0.11494083131510031,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.18/self_attn/q_proj/MatMul,/model/layers.18/self_attn/q_proj/MatMul,/model/layers.18/self_attn/q_proj/MatMul,5490,node_name,CPUExecutionProvider,3,463.0,154.33333333333334,0.1139563274066198,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.11/self_attn/q_proj/MatMul,/model/layers.11/self_attn/q_proj/MatMul,/model/layers.11/self_attn/q_proj/MatMul,3432,node_name,CPUExecutionProvider,3,462.0,154.0,0.11371020142949967,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,5196,node_name,CPUExecutionProvider,3,457.0,152.33333333333334,0.11247957154389902,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_qkv_projection,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,2844,node_name,CPUExecutionProvider,3,452.0,150.66666666666666,0.11124894165829838,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_output_projection,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,712,node_name,CPUExecutionProvider,3,438.0,146.0,0.10780317797861656,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_qkv_projection,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,190,node_name,CPUExecutionProvider,3,436.0,145.33333333333334,0.10731092602437632,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_output_projection,/model/layers.4/self_attn/o_proj/MatMul,/model/layers.4/self_attn/o_proj/MatMul,/model/layers.4/self_attn/o_proj/MatMul,1594,node_name,CPUExecutionProvider,3,429.0,143.0,0.1055880441845354,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.24/self_attn/o_proj/MatMul,/model/layers.24/self_attn/o_proj/MatMul,/model/layers.24/self_attn/o_proj/MatMul,7478,node_name,CPUExecutionProvider,3,429.0,143.0,0.1055880441845354,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.21/self_attn/o_proj/MatMul,/model/layers.21/self_attn/o_proj/MatMul,/model/layers.21/self_attn/o_proj/MatMul,6596,node_name,CPUExecutionProvider,3,420.0,140.0,0.10337291039045425,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.15/self_attn/o_proj/MatMul,/model/layers.15/self_attn/o_proj/MatMul,/model/layers.15/self_attn/o_proj/MatMul,4832,node_name,CPUExecutionProvider,3,419.0,139.66666666666666,0.10312678441333412,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.9/self_attn/o_proj/MatMul,/model/layers.9/self_attn/o_proj/MatMul,/model/layers.9/self_attn/o_proj/MatMul,3068,node_name,CPUExecutionProvider,3,418.0,139.33333333333334,0.102880658436214,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.11/self_attn/o_proj/MatMul,/model/layers.11/self_attn/o_proj/MatMul,/model/layers.11/self_attn/o_proj/MatMul,3656,node_name,CPUExecutionProvider,3,418.0,139.33333333333334,0.102880658436214,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.25/self_attn/o_proj/MatMul,/model/layers.25/self_attn/o_proj/MatMul,/model/layers.25/self_attn/o_proj/MatMul,7772,node_name,CPUExecutionProvider,3,418.0,139.33333333333334,0.102880658436214,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_qkv_projection,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,782,node_name,CPUExecutionProvider,3,414.0,138.0,0.10189615452773347,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,2048,1,attention_output_projection,/model/layers.23/self_attn/o_proj/MatMul,/model/layers.23/self_attn/o_proj/MatMul,/model/layers.23/self_attn/o_proj/MatMul,7184,node_name,CPUExecutionProvider,3,414.0,138.0,0.10189615452773347,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.8/self_attn/o_proj/MatMul,/model/layers.8/self_attn/o_proj/MatMul,/model/layers.8/self_attn/o_proj/MatMul,2774,node_name,CPUExecutionProvider,3,413.0,137.66666666666666,0.10165002855061335,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.22/self_attn/o_proj/MatMul,/model/layers.22/self_attn/o_proj/MatMul,/model/layers.22/self_attn/o_proj/MatMul,6890,node_name,CPUExecutionProvider,3,413.0,137.66666666666666,0.10165002855061335,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.0/self_attn/o_proj/MatMul,/model/layers.0/self_attn/o_proj/MatMul,/model/layers.0/self_attn/o_proj/MatMul,418,node_name,CPUExecutionProvider,3,412.0,137.33333333333334,0.10140390257349322,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,6302,node_name,CPUExecutionProvider,3,412.0,137.33333333333334,0.10140390257349322,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.16/self_attn/o_proj/MatMul,/model/layers.16/self_attn/o_proj/MatMul,/model/layers.16/self_attn/o_proj/MatMul,5126,node_name,CPUExecutionProvider,3,411.0,137.0,0.10115777659637308,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.5/self_attn/o_proj/MatMul,/model/layers.5/self_attn/o_proj/MatMul,/model/layers.5/self_attn/o_proj/MatMul,1892,node_name,CPUExecutionProvider,3,410.0,136.66666666666666,0.10091165061925295,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.3/self_attn/o_proj/MatMul,/model/layers.3/self_attn/o_proj/MatMul,/model/layers.3/self_attn/o_proj/MatMul,1300,node_name,CPUExecutionProvider,3,407.0,135.66666666666666,0.10017327268789257,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.19/self_attn/o_proj/MatMul,/model/layers.19/self_attn/o_proj/MatMul,/model/layers.19/self_attn/o_proj/MatMul,6008,node_name,CPUExecutionProvider,3,405.0,135.0,0.0996810207336523,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.14/self_attn/o_proj/MatMul,/model/layers.14/self_attn/o_proj/MatMul,/model/layers.14/self_attn/o_proj/MatMul,4538,node_name,CPUExecutionProvider,3,404.0,134.66666666666666,0.0994348947565322,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.17/self_attn/o_proj/MatMul,/model/layers.17/self_attn/o_proj/MatMul,/model/layers.17/self_attn/o_proj/MatMul,5420,node_name,CPUExecutionProvider,3,404.0,134.66666666666666,0.0994348947565322,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.18/self_attn/o_proj/MatMul,/model/layers.18/self_attn/o_proj/MatMul,/model/layers.18/self_attn/o_proj/MatMul,5714,node_name,CPUExecutionProvider,3,403.0,134.33333333333334,0.09918876877941206,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.13/self_attn/o_proj/MatMul,/model/layers.13/self_attn/o_proj/MatMul,/model/layers.13/self_attn/o_proj/MatMul,4244,node_name,CPUExecutionProvider,3,402.0,134.0,0.09894264280229192,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,2480,node_name,CPUExecutionProvider,3,401.0,133.66666666666666,0.09869651682517179,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.10/self_attn/o_proj/MatMul,/model/layers.10/self_attn/o_proj/MatMul,/model/layers.10/self_attn/o_proj/MatMul,3362,node_name,CPUExecutionProvider,3,399.0,133.0,0.09820426487093155,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.12/self_attn/o_proj/MatMul,/model/layers.12/self_attn/o_proj/MatMul,/model/layers.12/self_attn/o_proj/MatMul,3950,node_name,CPUExecutionProvider,3,397.0,132.33333333333334,0.09771201291669128,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.6/self_attn/o_proj/MatMul,/model/layers.6/self_attn/o_proj/MatMul,/model/layers.6/self_attn/o_proj/MatMul,2186,node_name,CPUExecutionProvider,3,395.0,131.66666666666666,0.09721976096245102,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_output_projection,/model/layers.2/self_attn/o_proj/MatMul,/model/layers.2/self_attn/o_proj/MatMul,/model/layers.2/self_attn/o_proj/MatMul,1006,node_name,CPUExecutionProvider,3,394.0,131.33333333333334,0.09697363498533089,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.5/self_attn/MatMul_1,/model/layers.5/self_attn/MatMul_1,/model/layers.5/self_attn/MatMul_1,1883,node_name,CPUExecutionProvider,3,298.0,99.33333333333333,0.0733455411817985,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.24/self_attn/MatMul_1,/model/layers.24/self_attn/MatMul_1,/model/layers.24/self_attn/MatMul_1,7469,node_name,CPUExecutionProvider,3,172.0,57.333333333333336,0.04233366806466221,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.25/self_attn/MatMul_1,/model/layers.25/self_attn/MatMul_1,/model/layers.25/self_attn/MatMul_1,7763,node_name,CPUExecutionProvider,3,172.0,57.333333333333336,0.04233366806466221,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.1/self_attn/MatMul_1,/model/layers.1/self_attn/MatMul_1,/model/layers.1/self_attn/MatMul_1,703,node_name,CPUExecutionProvider,3,158.0,52.666666666666664,0.03888790438498041,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.19/self_attn/MatMul_1,/model/layers.19/self_attn/MatMul_1,/model/layers.19/self_attn/MatMul_1,5999,node_name,CPUExecutionProvider,3,158.0,52.666666666666664,0.03888790438498041,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.9/self_attn/MatMul_1,/model/layers.9/self_attn/MatMul_1,/model/layers.9/self_attn/MatMul_1,3059,node_name,CPUExecutionProvider,3,154.0,51.333333333333336,0.03790340047649989,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.8/self_attn/MatMul_1,/model/layers.8/self_attn/MatMul_1,/model/layers.8/self_attn/MatMul_1,2765,node_name,CPUExecutionProvider,3,153.0,51.0,0.037657274499379764,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.21/self_attn/MatMul_1,/model/layers.21/self_attn/MatMul_1,/model/layers.21/self_attn/MatMul_1,6587,node_name,CPUExecutionProvider,3,149.0,49.666666666666664,0.03667277059089925,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.24/self_attn/k_proj/MatMul,/model/layers.24/self_attn/k_proj/MatMul,/model/layers.24/self_attn/k_proj/MatMul,7278,node_name,CPUExecutionProvider,3,146.0,48.666666666666664,0.03593439265953886,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.0/self_attn/k_proj/MatMul,/model/layers.0/self_attn/k_proj/MatMul,/model/layers.0/self_attn/k_proj/MatMul,214,node_name,CPUExecutionProvider,3,143.0,47.666666666666664,0.035196014728178474,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.20/self_attn/MatMul_1,/model/layers.20/self_attn/MatMul_1,/model/layers.20/self_attn/MatMul_1,6293,node_name,CPUExecutionProvider,3,143.0,47.666666666666664,0.035196014728178474,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.7/self_attn/MatMul_1,/model/layers.7/self_attn/MatMul_1,/model/layers.7/self_attn/MatMul_1,2471,node_name,CPUExecutionProvider,3,140.0,46.666666666666664,0.034457636796818084,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.11/self_attn/MatMul_1,/model/layers.11/self_attn/MatMul_1,/model/layers.11/self_attn/MatMul_1,3647,node_name,CPUExecutionProvider,3,140.0,46.666666666666664,0.034457636796818084,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.10/self_attn/MatMul_1,/model/layers.10/self_attn/MatMul_1,/model/layers.10/self_attn/MatMul_1,3353,node_name,CPUExecutionProvider,3,138.0,46.0,0.03396538484257782,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.4/self_attn/MatMul_1,/model/layers.4/self_attn/MatMul_1,/model/layers.4/self_attn/MatMul_1,1585,node_name,CPUExecutionProvider,3,137.0,45.666666666666664,0.033719258865457694,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.23/self_attn/MatMul_1,/model/layers.23/self_attn/MatMul_1,/model/layers.23/self_attn/MatMul_1,7175,node_name,CPUExecutionProvider,3,135.0,45.0,0.03322700691121744,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.22/self_attn/MatMul_1,/model/layers.22/self_attn/MatMul_1,/model/layers.22/self_attn/MatMul_1,6881,node_name,CPUExecutionProvider,3,134.0,44.666666666666664,0.03298088093409731,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.16/self_attn/MatMul_1,/model/layers.16/self_attn/MatMul_1,/model/layers.16/self_attn/MatMul_1,5117,node_name,CPUExecutionProvider,3,132.0,44.0,0.03248862897985705,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.18/self_attn/MatMul_1,/model/layers.18/self_attn/MatMul_1,/model/layers.18/self_attn/MatMul_1,5705,node_name,CPUExecutionProvider,3,132.0,44.0,0.03248862897985705,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.15/self_attn/MatMul_1,/model/layers.15/self_attn/MatMul_1,/model/layers.15/self_attn/MatMul_1,4823,node_name,CPUExecutionProvider,3,130.0,43.333333333333336,0.03199637702561679,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.21/self_attn/k_proj/MatMul,/model/layers.21/self_attn/k_proj/MatMul,/model/layers.21/self_attn/k_proj/MatMul,6396,node_name,CPUExecutionProvider,3,129.0,43.0,0.031750251048496665,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.17/self_attn/k_proj/MatMul,/model/layers.17/self_attn/k_proj/MatMul,/model/layers.17/self_attn/k_proj/MatMul,5220,node_name,CPUExecutionProvider,3,127.0,42.333333333333336,0.03125799909425641,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.22/self_attn/k_proj/MatMul,/model/layers.22/self_attn/k_proj/MatMul,/model/layers.22/self_attn/k_proj/MatMul,6690,node_name,CPUExecutionProvider,3,126.0,42.0,0.03101187311713627,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.8/self_attn/k_proj/MatMul,/model/layers.8/self_attn/k_proj/MatMul,/model/layers.8/self_attn/k_proj/MatMul,2574,node_name,CPUExecutionProvider,3,125.0,41.666666666666664,0.030765747140016144,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.23/self_attn/k_proj/MatMul,/model/layers.23/self_attn/k_proj/MatMul,/model/layers.23/self_attn/k_proj/MatMul,6984,node_name,CPUExecutionProvider,3,125.0,41.666666666666664,0.030765747140016144,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.25/self_attn/k_proj/MatMul,/model/layers.25/self_attn/k_proj/MatMul,/model/layers.25/self_attn/k_proj/MatMul,7572,node_name,CPUExecutionProvider,3,125.0,41.666666666666664,0.030765747140016144,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
decode,2048,1,attention_v_weighted_sum,/model/layers.12/self_attn/MatMul_1,/model/layers.12/self_attn/MatMul_1,/model/layers.12/self_attn/MatMul_1,3941,node_name,CPUExecutionProvider,3,124.0,41.333333333333336,0.030519621162896016,"[{""float"":[1,4,1,2049]},{""float"":[1,4,2049,256]}]","[{""float"":[1,4,1,256]}]"
decode,2048,1,attention_qkv_projection,/model/layers.18/self_attn/k_proj/MatMul,/model/layers.18/self_attn/k_proj/MatMul,/model/layers.18/self_attn/k_proj/MatMul,5514,node_name,CPUExecutionProvider,3,124.0,41.333333333333336,0.030519621162896016,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,256]}]"
